ScientificName;AphiaID;Synonym;SynonymID;Kingdom;Phylum;Class;Order;Family;Genus;locality;locationID;higherGeography;higherGeographyID;recordStatus;typeStatus;establishmentMeans;decimalLatitude;decimalLongitude;qualityStatus
Cochlodinium helix;109767;Cochlodinium helix;109767;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Cochlodinium;Swedish Exclusive Economic Zone;http://marineregions.org/mrgid/5694;Sweden;http://marineregions.org/mrgid/2180;valid;NA;NA;NA;NA;unreviewed
Cochlodinium heterolobatum;109769;Cochlodinium heterolobatum;109769;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Cochlodinium;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Cochlodinium pellucidum;109770;Cochlodinium pellucidum;109770;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Cochlodinium;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Cochlodinium pellucidum;109770;Cochlodinium pellucidum;109770;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Cochlodinium;Swedish Exclusive Economic Zone;http://marineregions.org/mrgid/5694;Sweden;http://marineregions.org/mrgid/2180;valid;NA;NA;NA;NA;unreviewed
Cochlodinium platycorne;109771;Cochlodinium platycorne;109771;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Cochlodinium;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Cochlodinium pulchellum;109772;Cochlodinium pulchellum;109772;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Cochlodinium;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Cochlodinium pupa;109773;Cochlodinium pupa;109773;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Cochlodinium;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Cochlodinium pupa;109773;Cochlodinium pupa;109773;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Cochlodinium;Swedish Exclusive Economic Zone;http://marineregions.org/mrgid/5694;Sweden;http://marineregions.org/mrgid/2180;valid;NA;NA;NA;NA;unreviewed
Cochlodinium schuettii;109774;Cochlodinium schuettii;109774;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Cochlodinium;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Cochlodinium scintillans;232680;Cochlodinium scintillans;232680;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Cochlodinium;Swedish Exclusive Economic Zone;http://marineregions.org/mrgid/5694;Sweden;http://marineregions.org/mrgid/2180;valid;NA;NA;NA;NA;unreviewed
Cochlodinium strangulatum;109775;Cochlodinium strangulatum;109775;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Cochlodinium;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Cochlodinium vinctum;109776;Cochlodinium vinctum;109776;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Cochlodinium;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Filodinium hovassei;109582;Filodinium hovassei;109582;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Filodinium;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Gymnodinium abbreviatum;109777;Gymnodinium abbreviatum;109777;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Gymnodinium abbreviatum;109777;Gymnodinium abbreviatum;109777;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;North East Atlantic;http://marineregions.org/mrgid/5664;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Gymnodinium abbreviatum;109777;Gymnodinium abbreviatum;109777;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;Swedish Exclusive Economic Zone;http://marineregions.org/mrgid/5694;Sweden;http://marineregions.org/mrgid/2180;valid;NA;NA;NA;NA;unreviewed
Gymnodinium achromaticum;109778;Gymnodinium achromaticum;109778;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Gymnodinium adriaticum;109779;Gymnodinium adriaticum;109779;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Gymnodinium agiliforme;109780;Gymnodinium agiliforme;109780;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Gymnodinium albulum;249714;Gymnodinium albulum;249714;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;Swedish Exclusive Economic Zone;http://marineregions.org/mrgid/5694;Sweden;http://marineregions.org/mrgid/2180;valid;NA;NA;NA;NA;unreviewed
Gymnodinium arcticum;162529;Gymnodinium arcticum;162529;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;North East Atlantic;http://marineregions.org/mrgid/5664;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;40;-20;unreviewed
Gymnodinium arcticum;162529;Gymnodinium arcticum;162529;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;Swedish Exclusive Economic Zone;http://marineregions.org/mrgid/5694;Sweden;http://marineregions.org/mrgid/2180;valid;NA;NA;NA;NA;unreviewed
Gymnodinium aureolum;232716;Gymnodinium aureolum;232716;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;Swedish Exclusive Economic Zone;http://marineregions.org/mrgid/5694;Sweden;http://marineregions.org/mrgid/2180;valid;NA;NA;NA;NA;unreviewed
Gymnodinium bilobatum;162530;Gymnodinium bilobatum;162530;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;North East Atlantic;http://marineregions.org/mrgid/5664;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;40;-20;unreviewed
Gymnodinium birotundatum;162531;Gymnodinium birotundatum;162531;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;North East Atlantic;http://marineregions.org/mrgid/5664;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;40;-20;unreviewed
Gymnodinium boreale;163729;Gymnodinium boreale;163729;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;North East Atlantic;http://marineregions.org/mrgid/5664;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;40;-20;unreviewed
Gymnodinium breve;162532;Gymnodinium breve;162532;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;North East Atlantic;http://marineregions.org/mrgid/5664;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;40;-20;unreviewed
Gymnodinium capitatum;147446;Gymnodinium capitatum;147446;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;North East Atlantic;http://marineregions.org/mrgid/5664;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;40;-20;unreviewed
Gymnodinium caput;109783;Gymnodinium caput;109783;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Gymnodinium catenatum;109784;Gymnodinium catenatum;109784;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Gymnodinium catenatum;109784;Gymnodinium catenatum;109784;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;Baltic sea;http://marineregions.org/mrgid/2401;Baltic Sea;http://marineregions.org/mrgid/2401;inaccurate;NA;Alien;NA;NA;unreviewed
Gymnodinium catenatum;109784;Gymnodinium catenatum;109784;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;North Sea;http://marineregions.org/mrgid/2350;North Sea;http://marineregions.org/mrgid/2350;valid;NA;Alien;NA;NA;unreviewed
Gymnodinium catenatum;109784;Gymnodinium catenatum;109784;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;Swedish Exclusive Economic Zone;http://marineregions.org/mrgid/5694;Sweden;http://marineregions.org/mrgid/2180;valid;NA;NA;NA;NA;unreviewed
Gymnodinium catenatum;109784;Gymnodinium catenatum;109784;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;Baltic sea;http://marineregions.org/mrgid/2401;Baltic Sea;http://marineregions.org/mrgid/2401;valid;NA;Alien;NA;NA;trusted
Gymnodinium catenatum;109784;Gymnodinium catenatum;109784;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;North Atlantic;http://marineregions.org/mrgid/1912;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;Alien;NA;NA;trusted
Gymnodinium catenatum;109784;Gymnodinium catenatum;109784;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;Spanish part of the North Atlantic Ocean;http://marineregions.org/mrgid/25366;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;Origin unknown;NA;NA;trusted
Gymnodinium chlorophorum;109785;Gymnodinium chlorophorum;109785;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Gymnodinium chlorophorum;109785;Gymnodinium chlorophorum;109785;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;Swedish Exclusive Economic Zone;http://marineregions.org/mrgid/5694;Sweden;http://marineregions.org/mrgid/2180;valid;NA;NA;NA;NA;unreviewed
Gymnodinium cnodax;162535;Gymnodinium cnodax;162535;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;North East Atlantic;http://marineregions.org/mrgid/5664;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;40;-20;unreviewed
Gymnodinium coeruleum;109786;Gymnodinium coeruleum;109786;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Gymnodinium conicum;109787;Gymnodinium conicum;109787;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Gymnodinium conicum;109787;Gymnodinium conicum;109787;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;North East Atlantic;http://marineregions.org/mrgid/5664;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Gymnodinium conicum;109787;Gymnodinium conicum;109787;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;Swedish Exclusive Economic Zone;http://marineregions.org/mrgid/5694;Sweden;http://marineregions.org/mrgid/2180;valid;NA;NA;NA;NA;unreviewed
Gymnodinium corii;109788;Gymnodinium corii;109788;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Gymnodinium cucumis;109789;Gymnodinium cucumis;109789;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Gymnodinium cyaneofungiforme;162537;Gymnodinium cyaneofungiforme;162537;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;North East Atlantic;http://marineregions.org/mrgid/5664;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;40;-20;unreviewed
Gymnodinium endofasciculum;109792;Gymnodinium endofasciculum;109792;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;Swedish Exclusive Economic Zone;http://marineregions.org/mrgid/5694;Sweden;http://marineregions.org/mrgid/2180;valid;NA;NA;NA;NA;unreviewed
Gymnodinium enorme;162539;Gymnodinium enorme;162539;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;North East Atlantic;http://marineregions.org/mrgid/5664;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;40;-20;unreviewed
Gymnodinium filum;109793;Gymnodinium filum;109793;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;Swedish Exclusive Economic Zone;http://marineregions.org/mrgid/5694;Sweden;http://marineregions.org/mrgid/2180;valid;NA;NA;NA;NA;unreviewed
Gymnodinium fissum;162938;Gymnodinium fissum;162938;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;North Sea;http://marineregions.org/mrgid/2350;North Sea;http://marineregions.org/mrgid/2350;valid;NA;NA;55.3300018310547;3;unreviewed
Gymnodinium fissum;162938;Gymnodinium fissum;162938;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;Swedish Exclusive Economic Zone;http://marineregions.org/mrgid/5694;Sweden;http://marineregions.org/mrgid/2180;valid;NA;NA;NA;NA;unreviewed
Gymnodinium fuscum;109794;Gymnodinium fuscum;109794;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;Swedish Exclusive Economic Zone;http://marineregions.org/mrgid/5694;Sweden;http://marineregions.org/mrgid/2180;valid;NA;NA;NA;NA;unreviewed
Gymnodinium galatheanum;109796;Gymnodinium galatheanum;109796;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;Swedish Exclusive Economic Zone;http://marineregions.org/mrgid/5694;Sweden;http://marineregions.org/mrgid/2180;valid;NA;NA;NA;NA;unreviewed
Gymnodinium glandiforme;162540;Gymnodinium glandiforme;162540;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;North East Atlantic;http://marineregions.org/mrgid/5664;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;40;-20;unreviewed
Gymnodinium gracile;109800;Gymnodinium gracile;109800;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Gymnodinium gracile;109800;Gymnodinium gracile;109800;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;North East Atlantic;http://marineregions.org/mrgid/5664;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Gymnodinium gracile;109800;Gymnodinium gracile;109800;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;Swedish Exclusive Economic Zone;http://marineregions.org/mrgid/5694;Sweden;http://marineregions.org/mrgid/2180;valid;NA;NA;NA;NA;unreviewed
Gymnodinium gracilentum;232772;Gymnodinium gracilentum;232772;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;Swedish Exclusive Economic Zone;http://marineregions.org/mrgid/5694;Sweden;http://marineregions.org/mrgid/2180;valid;NA;NA;NA;NA;unreviewed
Gymnodinium grammaticum;109801;Gymnodinium grammaticum;109801;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Gymnodinium grammaticum;109801;Gymnodinium grammaticum;109801;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;North East Atlantic;http://marineregions.org/mrgid/5664;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Gymnodinium halophilum;109802;Gymnodinium halophilum;109802;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Gymnodinium herbaceum;109805;Gymnodinium herbaceum;109805;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Gymnodinium heterostriatum;232778;Gymnodinium heterostriatum;232778;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;Swedish Exclusive Economic Zone;http://marineregions.org/mrgid/5694;Sweden;http://marineregions.org/mrgid/2180;valid;NA;NA;NA;NA;unreviewed
Gymnodinium incertum;109806;Gymnodinium incertum;109806;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Gymnodinium incertum;109806;Gymnodinium incertum;109806;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;Isle of Man;http://marineregions.org/mrgid/3258;Irish Sea and St. George's Channel;http://marineregions.org/mrgid/2357;valid;NA;NA;NA;NA;unreviewed
Gymnodinium irregulare;232792;Gymnodinium irregulare;232792;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;Swedish Exclusive Economic Zone;http://marineregions.org/mrgid/5694;Sweden;http://marineregions.org/mrgid/2180;valid;NA;NA;NA;NA;unreviewed
Gymnodinium maguelonnense;109810;Gymnodinium maguelonnense;109810;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Gymnodinium marinum;109811;Gymnodinium marinum;109811;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Gymnodinium marinum;109811;Gymnodinium marinum;109811;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;Blankenberge;http://marineregions.org/mrgid/31;Belgium;http://marineregions.org/mrgid/14;valid;NA;NA;NA;NA;unreviewed
Gymnodinium mikimotoi;109813;Gymnodinium mikimotoi;109813;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Gymnodinium mikimotoi;109813;Gymnodinium mikimotoi;109813;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;Baltic sea;http://marineregions.org/mrgid/2401;Baltic Sea;http://marineregions.org/mrgid/2401;valid;NA;Alien;NA;NA;unreviewed
Gymnodinium mikimotoi;109813;Gymnodinium mikimotoi;109813;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;North Sea;http://marineregions.org/mrgid/2350;North Sea;http://marineregions.org/mrgid/2350;valid;NA;Alien;NA;NA;unreviewed
Gymnodinium mikimotoi;109813;Gymnodinium mikimotoi;109813;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;United Kingdom;http://marineregions.org/mrgid/2208;United Kingdom;http://marineregions.org/mrgid/2208;valid;NA;Alien;NA;NA;trusted
Gymnodinium minor;109814;Gymnodinium minor;109814;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Gymnodinium multistriatum;109815;Gymnodinium multistriatum;109815;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Gymnodinium najadeum;109816;Gymnodinium najadeum;109816;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Gymnodinium najadeum;109816;Gymnodinium najadeum;109816;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;Oostende;http://marineregions.org/mrgid/25;Belgium;http://marineregions.org/mrgid/14;valid;NA;NA;NA;NA;unreviewed
Gymnodinium neapolitanum;109817;Gymnodinium neapolitanum;109817;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Gymnodinium nolleri;109818;Gymnodinium nolleri;109818;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Gymnodinium nolleri;109818;Gymnodinium nolleri;109818;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;Swedish Exclusive Economic Zone;http://marineregions.org/mrgid/5694;Sweden;http://marineregions.org/mrgid/2180;valid;NA;NA;NA;NA;unreviewed
Gymnodinium ostenfeldii;109819;Gymnodinium ostenfeldii;109819;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Gymnodinium ostenfeldii;109819;Gymnodinium ostenfeldii;109819;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;Swedish Exclusive Economic Zone;http://marineregions.org/mrgid/5694;Sweden;http://marineregions.org/mrgid/2180;valid;NA;NA;NA;NA;unreviewed
Gymnodinium paulseinii;109820;Gymnodinium paulseinii;109820;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Gymnodinium pigmentosum;109821;Gymnodinium pigmentosum;109821;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Gymnodinium pigmentosum;109821;Gymnodinium pigmentosum;109821;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;Swedish Exclusive Economic Zone;http://marineregions.org/mrgid/5694;Sweden;http://marineregions.org/mrgid/2180;valid;NA;NA;NA;NA;unreviewed
Gymnodinium placidum;109822;Gymnodinium placidum;109822;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Gymnodinium pulchrum;109824;Gymnodinium pulchrum;109824;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Gymnodinium pygmaeum;109825;Gymnodinium pygmaeum;109825;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Gymnodinium pygmaeum;109825;Gymnodinium pygmaeum;109825;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;Swedish Exclusive Economic Zone;http://marineregions.org/mrgid/5694;Sweden;http://marineregions.org/mrgid/2180;valid;NA;NA;NA;NA;unreviewed
Gymnodinium rhomboides;109826;Gymnodinium rhomboides;109826;Chromista;Myzozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
